user_id,segment,total_orders,total_spend,cancellation_rate,total_events,viewed_products,completed_orders
U009288,2,1.0,533.79,0.0,10.0,10.0,0.0
U009289,2,2.0,2050.98,0.0,12.0,12.0,1.0
U009290,0,2.0,2031.02,0.5,7.0,7.0,1.0
U009291,3,5.0,4618.539999999999,0.0,9.0,9.0,1.0
U009292,3,4.0,2311.32,0.0,6.0,6.0,0.0
U009293,0,3.0,790.38,0.3333333333333333,9.0,9.0,0.0
U009294,2,3.0,1919.43,0.3333333333333333,10.0,10.0,0.0
U009295,1,1.0,1253.29,0.0,8.0,8.0,1.0
U009296,1,0.0,0.0,0.0,7.0,7.0,0.0
U009297,2,3.0,2900.86,0.0,10.0,10.0,0.0
U009298,2,3.0,1000.9599999999999,0.0,13.0,13.0,1.0
U009299,3,4.0,932.15,0.0,6.0,6.0,1.0
U009300,0,1.0,729.78,1.0,9.0,9.0,0.0
U009301,1,0.0,0.0,0.0,5.0,5.0,0.0
U009302,1,1.0,252.94,0.0,8.0,8.0,0.0
U009303,1,1.0,266.56,0.0,7.0,7.0,0.0
U009304,2,1.0,1832.76,0.0,10.0,10.0,1.0
U009305,1,3.0,934.25,0.0,4.0,4.0,0.0
U009306,3,2.0,503.94,0.0,7.0,7.0,2.0
U009307,1,0.0,0.0,0.0,8.0,8.0,0.0
U009308,3,1.0,2488.16,0.0,8.0,8.0,1.0
U009309,1,0.0,0.0,0.0,2.0,2.0,0.0
U009310,3,3.0,3873.58,0.3333333333333333,9.0,9.0,0.0
U009311,2,1.0,20.84,0.0,10.0,10.0,0.0
U009312,1,1.0,103.51,0.0,7.0,7.0,0.0
U009313,3,7.0,4144.889999999999,0.42857142857142855,6.0,6.0,1.0
U009314,1,2.0,211.55,0.0,8.0,8.0,1.0
U009315,1,2.0,590.68,0.0,8.0,8.0,1.0
U009316,3,4.0,2916.02,0.5,7.0,7.0,1.0
U009317,1,1.0,203.14,0.0,7.0,7.0,0.0
U009318,3,3.0,3036.6099999999997,0.0,10.0,10.0,2.0
U009319,1,1.0,448.32,0.0,5.0,5.0,0.0
U009320,1,0.0,0.0,0.0,7.0,7.0,0.0
U009321,2,2.0,1065.52,0.5,11.0,11.0,0.0
U009322,2,2.0,599.56,0.0,10.0,10.0,2.0
U009323,3,5.0,2154.0099999999998,0.2,6.0,6.0,1.0
U009324,1,0.0,0.0,0.0,5.0,5.0,0.0
U009325,1,1.0,1293.59,0.0,5.0,5.0,0.0
U009326,3,4.0,4766.26,0.0,10.0,10.0,0.0
U009327,2,1.0,68.72,0.0,13.0,13.0,0.0
U009328,0,1.0,1217.83,1.0,4.0,4.0,0.0
U009329,2,0.0,0.0,0.0,9.0,9.0,0.0
U009330,3,2.0,2690.21,0.5,8.0,8.0,1.0
U009331,1,2.0,1803.48,0.0,4.0,4.0,1.0
U009332,2,2.0,840.46,0.0,9.0,9.0,0.0
U009333,2,2.0,2392.13,0.0,11.0,11.0,0.0
U009334,3,5.0,1793.8,0.0,11.0,11.0,2.0
U009335,2,3.0,3610.74,0.6666666666666666,13.0,13.0,0.0
U009336,2,2.0,649.63,0.5,13.0,13.0,1.0
U009337,0,3.0,1807.8500000000001,0.3333333333333333,8.0,8.0,0.0
U009338,1,2.0,165.07999999999998,0.0,6.0,6.0,1.0
U009339,1,1.0,221.13,0.0,7.0,7.0,1.0
U009340,0,2.0,330.58000000000004,1.0,12.0,12.0,0.0
U009341,1,1.0,1120.76,0.0,7.0,7.0,0.0
U009342,2,0.0,0.0,0.0,9.0,9.0,0.0
U009343,3,3.0,1633.53,0.0,8.0,8.0,1.0
U009344,1,1.0,2308.62,0.0,8.0,8.0,0.0
U009345,0,3.0,1186.15,0.3333333333333333,8.0,8.0,0.0
U009346,1,0.0,0.0,0.0,5.0,5.0,0.0
U009347,3,3.0,5481.41,0.3333333333333333,13.0,13.0,2.0
U009348,1,1.0,220.9,0.0,7.0,7.0,0.0
U009349,1,3.0,1435.79,0.3333333333333333,5.0,5.0,0.0
U009350,0,2.0,597.84,0.5,7.0,7.0,1.0
U009351,1,1.0,374.75,0.0,7.0,7.0,0.0
U009352,3,3.0,5036.35,0.0,6.0,6.0,0.0
U009353,1,2.0,906.94,0.0,8.0,8.0,0.0
U009354,1,0.0,0.0,0.0,8.0,8.0,0.0
U009355,2,0.0,0.0,0.0,13.0,13.0,0.0
U009356,2,2.0,3918.25,0.0,12.0,12.0,1.0
U009357,1,0.0,0.0,0.0,5.0,5.0,0.0
U009358,0,1.0,730.3,1.0,7.0,7.0,0.0
U009359,1,0.0,0.0,0.0,4.0,4.0,0.0
U009360,2,3.0,732.04,0.3333333333333333,11.0,11.0,1.0
U009361,2,2.0,2534.13,0.5,16.0,16.0,1.0
U009362,0,1.0,1124.67,1.0,5.0,5.0,0.0
U009363,1,0.0,0.0,0.0,4.0,4.0,0.0
U009364,1,2.0,172.34,0.0,4.0,4.0,0.0
U009365,1,1.0,608.02,0.0,8.0,8.0,0.0
U009366,2,1.0,135.56,0.0,9.0,9.0,0.0
U009367,3,4.0,5101.280000000001,0.0,6.0,6.0,1.0
U009368,3,6.0,2353.6,0.5,8.0,8.0,0.0
U009369,0,2.0,3270.45,0.5,7.0,7.0,0.0
U009370,0,1.0,1213.07,1.0,10.0,10.0,0.0
U009371,3,2.0,2632.64,0.5,10.0,10.0,1.0
U009372,2,2.0,2021.0,0.0,12.0,11.0,1.0
U009373,1,1.0,110.8,0.0,8.0,8.0,1.0
U009374,1,1.0,286.99,0.0,7.0,7.0,0.0
U009375,2,3.0,1717.43,0.0,11.0,11.0,1.0
U009376,3,5.0,4182.04,0.2,10.0,10.0,3.0
U009377,3,2.0,1776.88,0.0,9.0,9.0,1.0
U009378,2,4.0,863.52,0.5,11.0,11.0,0.0
U009379,1,2.0,349.9,0.0,4.0,4.0,0.0
U009380,0,4.0,993.03,0.5,9.0,9.0,0.0
U009381,1,0.0,0.0,0.0,4.0,4.0,0.0
U009382,1,1.0,59.9,0.0,8.0,8.0,0.0
U009383,0,2.0,336.93,0.5,7.0,7.0,0.0
U009384,1,1.0,1097.33,0.0,8.0,8.0,1.0
U009385,2,2.0,263.29999999999995,0.0,9.0,9.0,0.0
U009386,2,0.0,0.0,0.0,10.0,10.0,0.0
U009387,1,0.0,0.0,0.0,8.0,8.0,0.0
U009388,2,1.0,64.11,0.0,12.0,12.0,0.0
U009389,2,2.0,1765.82,0.0,10.0,10.0,0.0
U009390,1,1.0,22.55,0.0,8.0,8.0,1.0
U009391,1,3.0,396.37,0.0,8.0,8.0,0.0
U009392,0,1.0,384.69,1.0,7.0,7.0,0.0
U009393,2,4.0,1959.58,0.0,14.0,14.0,1.0
U009394,1,1.0,119.07,0.0,7.0,7.0,1.0
U009395,3,1.0,4918.02,0.0,6.0,6.0,0.0
U009396,2,2.0,840.62,0.5,10.0,10.0,1.0
U009397,1,0.0,0.0,0.0,5.0,5.0,0.0
U009398,1,2.0,83.73,0.0,6.0,6.0,0.0
U009399,2,2.0,1419.38,0.0,11.0,11.0,1.0
U009400,2,2.0,2188.01,0.0,11.0,11.0,1.0
U009401,2,0.0,0.0,0.0,10.0,10.0,0.0
U009402,2,2.0,1551.02,0.0,11.0,11.0,0.0
U009403,3,4.0,2919.83,0.5,11.0,11.0,1.0
U009404,1,0.0,0.0,0.0,8.0,8.0,0.0
U009405,1,2.0,314.21000000000004,0.0,5.0,5.0,0.0
U009406,3,6.0,3601.0,0.16666666666666666,6.0,6.0,0.0
U009407,2,0.0,0.0,0.0,9.0,9.0,0.0
U009408,0,2.0,2445.76,0.5,5.0,5.0,0.0
U009409,0,2.0,741.49,0.5,9.0,8.0,0.0
U009410,2,2.0,823.23,0.5,15.0,15.0,1.0
U009411,2,2.0,1542.9,0.5,12.0,12.0,1.0
U009412,1,0.0,0.0,0.0,6.0,6.0,0.0
U009413,2,1.0,1588.3,0.0,9.0,9.0,0.0
U009414,3,5.0,3818.22,0.2,7.0,7.0,1.0
U009415,3,3.0,1505.73,0.0,5.0,5.0,1.0
U009416,2,0.0,0.0,0.0,10.0,10.0,0.0
U009417,1,0.0,0.0,0.0,8.0,8.0,0.0
U009418,1,2.0,857.0999999999999,0.0,8.0,8.0,0.0
U009419,0,2.0,250.77,0.5,9.0,9.0,0.0
U009420,3,4.0,2223.54,0.25,5.0,5.0,1.0
U009421,1,1.0,259.9,0.0,8.0,8.0,0.0
U009422,1,2.0,671.1800000000001,0.0,7.0,7.0,1.0
U009423,2,1.0,223.82,0.0,13.0,13.0,0.0
U009424,1,2.0,538.72,0.0,8.0,8.0,0.0
U009425,0,2.0,201.42000000000002,0.5,8.0,8.0,0.0
U009426,1,1.0,162.11,0.0,5.0,5.0,0.0
U009427,2,3.0,1629.73,0.3333333333333333,11.0,11.0,0.0
U009428,1,1.0,567.75,0.0,8.0,8.0,0.0
U009429,3,4.0,675.51,0.0,6.0,6.0,2.0
U009430,1,1.0,1800.63,0.0,7.0,7.0,1.0
U009431,1,0.0,0.0,0.0,6.0,6.0,0.0
U009432,3,3.0,2554.95,0.0,7.0,7.0,2.0
U009433,2,1.0,134.99,0.0,9.0,9.0,1.0
U009434,1,0.0,0.0,0.0,7.0,7.0,0.0
U009435,3,3.0,2902.29,0.0,4.0,4.0,1.0
U009436,1,1.0,743.13,0.0,6.0,6.0,0.0
U009437,1,3.0,319.73,0.0,5.0,5.0,1.0
U009438,2,1.0,1093.18,0.0,11.0,11.0,0.0
U009439,3,3.0,3087.76,0.3333333333333333,10.0,10.0,0.0
U009440,3,4.0,1810.43,0.25,6.0,6.0,0.0
U009441,1,1.0,2045.41,0.0,6.0,6.0,0.0
U009442,2,2.0,431.06,0.0,9.0,9.0,1.0
U009443,0,1.0,610.48,1.0,3.0,3.0,0.0
U009444,1,1.0,659.19,0.0,8.0,8.0,0.0
U009445,1,1.0,94.58,0.0,5.0,5.0,0.0
U009446,2,0.0,0.0,0.0,9.0,9.0,0.0
U009447,0,2.0,82.14,0.5,6.0,6.0,0.0
U009448,3,4.0,2669.62,0.0,12.0,12.0,1.0
U009449,3,2.0,83.46,0.0,7.0,7.0,2.0
U009450,1,0.0,0.0,0.0,5.0,5.0,0.0
U009451,2,0.0,0.0,0.0,13.0,13.0,0.0
U009452,2,1.0,960.84,0.0,10.0,10.0,0.0
U009453,3,7.0,2982.82,0.14285714285714285,8.0,8.0,0.0
U009454,2,1.0,140.56,0.0,11.0,11.0,0.0
U009455,2,0.0,0.0,0.0,10.0,10.0,0.0
U009456,1,1.0,1277.73,0.0,5.0,5.0,0.0
U009457,1,1.0,600.89,0.0,5.0,5.0,0.0
U009458,1,0.0,0.0,0.0,6.0,6.0,0.0
U009459,3,4.0,1088.58,0.25,4.0,4.0,1.0
U009460,2,1.0,985.35,0.0,10.0,10.0,1.0
U009461,1,2.0,212.87,0.5,3.0,3.0,1.0
U009462,2,2.0,125.47,0.0,11.0,11.0,0.0
U009463,1,1.0,982.95,0.0,6.0,6.0,0.0
U009464,3,3.0,1418.56,0.3333333333333333,4.0,4.0,1.0
U009465,0,3.0,2019.0100000000002,0.3333333333333333,8.0,8.0,0.0
U009466,2,2.0,1041.48,0.0,10.0,10.0,0.0
U009467,2,1.0,53.41,0.0,9.0,9.0,0.0
U009468,1,1.0,148.16,0.0,6.0,6.0,0.0
U009469,0,2.0,1637.75,0.5,5.0,5.0,0.0
U009470,3,3.0,4505.48,0.3333333333333333,8.0,8.0,0.0
U009471,1,1.0,624.08,0.0,4.0,4.0,0.0
U009472,1,0.0,0.0,0.0,7.0,7.0,0.0
U009473,1,1.0,769.71,0.0,7.0,7.0,1.0
U009474,3,4.0,2640.3,0.0,10.0,10.0,1.0
U009475,3,3.0,1289.67,0.3333333333333333,7.0,7.0,1.0
U009476,2,2.0,777.12,0.0,9.0,9.0,1.0
U009477,1,0.0,0.0,0.0,7.0,7.0,0.0
U009478,1,2.0,236.59,0.0,8.0,8.0,1.0
U009479,2,3.0,2014.7199999999998,0.0,9.0,9.0,0.0
U009480,0,3.0,1461.83,0.6666666666666666,9.0,9.0,0.0
U009481,1,1.0,22.44,0.0,5.0,5.0,0.0
U009482,1,3.0,1334.67,0.0,5.0,5.0,1.0
U009483,2,2.0,1443.57,0.0,12.0,12.0,0.0
U009484,2,2.0,305.8,0.5,14.0,14.0,1.0
U009485,2,3.0,2981.7,0.3333333333333333,14.0,14.0,1.0
U009486,0,2.0,525.0,1.0,13.0,13.0,0.0
U009487,2,2.0,170.74,0.0,15.0,15.0,1.0
U009488,2,1.0,463.3,0.0,11.0,11.0,0.0
U009489,0,3.0,647.91,0.3333333333333333,7.0,7.0,0.0
U009490,2,2.0,1147.26,0.0,13.0,13.0,0.0
U009491,1,2.0,291.63,0.0,5.0,5.0,0.0
U009492,1,2.0,731.8,0.0,6.0,6.0,1.0
U009493,3,4.0,3530.88,0.25,7.0,7.0,1.0
U009494,2,2.0,418.66999999999996,0.0,17.0,17.0,1.0
U009495,3,5.0,2692.3199999999997,0.0,5.0,5.0,1.0
U009496,1,0.0,0.0,0.0,8.0,8.0,0.0
U009497,3,4.0,4333.48,0.25,11.0,11.0,3.0
U009498,1,0.0,0.0,0.0,8.0,8.0,0.0
U009499,0,3.0,1272.8899999999999,1.0,6.0,6.0,0.0
U009500,2,0.0,0.0,0.0,10.0,10.0,0.0
U009501,1,1.0,1398.44,0.0,4.0,4.0,0.0
U009502,0,2.0,2006.73,1.0,6.0,6.0,0.0
U009503,2,1.0,252.06,0.0,15.0,15.0,0.0
U009504,3,4.0,957.94,0.25,5.0,5.0,1.0
U009505,3,4.0,1419.44,0.0,10.0,10.0,3.0
U009506,2,0.0,0.0,0.0,10.0,10.0,0.0
U009507,0,2.0,1253.28,0.5,5.0,5.0,0.0
U009508,2,1.0,9.8,0.0,9.0,9.0,0.0
U009509,2,1.0,140.04,0.0,14.0,14.0,0.0
U009510,3,2.0,3914.0600000000004,0.0,11.0,11.0,1.0
U009511,3,3.0,6038.79,0.0,6.0,6.0,2.0
U009512,2,3.0,1508.1799999999998,0.3333333333333333,11.0,11.0,1.0
U009513,3,3.0,2108.34,0.0,5.0,5.0,1.0
U009514,2,3.0,139.21999999999997,0.0,13.0,13.0,0.0
U009515,0,2.0,1518.92,0.5,6.0,6.0,1.0
U009516,0,2.0,274.94,0.5,6.0,6.0,0.0
U009517,0,2.0,253.31,0.5,5.0,5.0,0.0
U009518,1,1.0,349.01,0.0,6.0,6.0,0.0
U009519,1,1.0,488.59,0.0,3.0,3.0,1.0
U009520,0,1.0,99.61,1.0,6.0,6.0,0.0
U009521,2,3.0,451.53,0.3333333333333333,15.0,15.0,0.0
U009522,2,1.0,140.62,0.0,10.0,10.0,1.0
U009523,0,2.0,434.39,0.5,5.0,5.0,0.0
U009524,1,2.0,452.68999999999994,0.0,8.0,8.0,1.0
U009525,3,4.0,4796.17,0.25,9.0,9.0,2.0
U009526,3,3.0,729.37,0.0,10.0,10.0,2.0
U009527,0,2.0,523.65,1.0,7.0,7.0,0.0
U009528,3,3.0,1033.99,0.3333333333333333,4.0,4.0,2.0
U009529,3,5.0,1400.16,0.2,8.0,8.0,1.0
U009530,1,1.0,132.06,0.0,5.0,5.0,1.0
U009531,2,3.0,672.14,0.0,10.0,10.0,0.0
U009532,1,1.0,120.46,0.0,6.0,6.0,1.0
U009533,2,2.0,1040.19,0.0,10.0,10.0,0.0
U009534,1,1.0,20.77,0.0,4.0,4.0,1.0
U009535,0,1.0,888.47,1.0,10.0,10.0,0.0
U009536,1,0.0,0.0,0.0,4.0,4.0,0.0
U009537,1,1.0,77.64,0.0,5.0,5.0,1.0
U009538,1,1.0,4.47,0.0,5.0,5.0,0.0
U009539,1,0.0,0.0,0.0,8.0,8.0,0.0
U009540,2,2.0,395.5,0.0,9.0,9.0,0.0
U009541,1,2.0,384.38,0.0,4.0,4.0,0.0
U009542,1,2.0,782.5999999999999,0.0,4.0,4.0,1.0
U009543,3,4.0,3269.88,0.75,10.0,10.0,1.0
U009544,0,3.0,381.33,0.3333333333333333,7.0,7.0,0.0
U009545,3,4.0,3171.1,0.0,12.0,12.0,2.0
U009546,1,1.0,953.03,0.0,2.0,2.0,0.0
U009547,2,1.0,526.97,0.0,10.0,10.0,0.0
U009548,1,1.0,12.47,0.0,3.0,3.0,0.0
U009549,2,2.0,1231.18,0.5,12.0,12.0,0.0
U009550,1,2.0,363.39,0.0,5.0,5.0,0.0
U009551,0,1.0,91.89,1.0,8.0,8.0,0.0
U009552,3,3.0,2090.08,0.0,10.0,10.0,1.0
U009553,2,4.0,1114.34,0.25,9.0,9.0,0.0
U009554,3,3.0,3067.18,0.3333333333333333,9.0,9.0,1.0
U009555,3,3.0,886.9000000000001,0.0,9.0,9.0,1.0
U009556,1,3.0,1527.1599999999999,0.0,6.0,6.0,0.0
U009557,3,4.0,1589.14,0.25,4.0,4.0,1.0
U009558,2,2.0,1344.58,0.0,12.0,12.0,0.0
U009559,1,0.0,0.0,0.0,8.0,8.0,0.0
U009560,1,3.0,329.73,0.0,8.0,8.0,0.0
U009561,2,1.0,29.9,0.0,11.0,11.0,1.0
U009562,3,3.0,1375.03,0.3333333333333333,8.0,7.0,2.0
U009563,2,3.0,1571.74,0.6666666666666666,12.0,12.0,1.0
U009564,0,2.0,1171.76,1.0,8.0,8.0,0.0
U009565,2,1.0,295.78,0.0,9.0,8.0,1.0
U009566,1,2.0,3183.14,0.0,3.0,3.0,0.0
U009567,2,2.0,105.25,0.0,9.0,9.0,1.0
U009568,1,2.0,258.04,0.0,7.0,7.0,1.0
U009569,2,1.0,1815.06,0.0,9.0,9.0,0.0
U009570,2,2.0,973.05,0.5,14.0,14.0,1.0
U009571,1,2.0,1660.5600000000002,0.0,8.0,8.0,0.0
U009572,1,1.0,435.56,0.0,6.0,6.0,0.0
U009573,0,2.0,2125.36,0.5,10.0,10.0,0.0
U009574,3,6.0,2624.42,0.0,8.0,8.0,1.0
U009575,0,1.0,1773.54,1.0,8.0,8.0,0.0
U009576,1,3.0,537.4200000000001,0.3333333333333333,6.0,6.0,0.0
U009577,0,2.0,673.5799999999999,0.5,5.0,5.0,0.0
U009578,3,4.0,1670.5,0.0,5.0,5.0,1.0
U009579,0,1.0,1315.5,1.0,10.0,10.0,0.0
U009580,1,1.0,146.81,0.0,8.0,8.0,0.0
U009581,1,1.0,73.71,0.0,5.0,5.0,0.0
U009582,1,0.0,0.0,0.0,2.0,2.0,0.0
U009583,0,2.0,1207.94,0.5,5.0,5.0,1.0
U009584,0,3.0,1660.08,1.0,7.0,7.0,0.0
U009585,1,1.0,505.22,0.0,8.0,8.0,0.0
U009586,0,1.0,234.18,1.0,8.0,8.0,0.0
U009587,3,6.0,3740.08,0.16666666666666666,9.0,9.0,1.0
U009588,1,1.0,902.48,0.0,5.0,5.0,1.0
U009589,3,3.0,448.63,0.0,8.0,8.0,2.0
U009590,0,2.0,281.47,1.0,5.0,5.0,0.0
U009591,1,3.0,695.06,0.0,8.0,8.0,0.0
U009592,1,2.0,961.28,0.0,7.0,7.0,0.0
U009593,2,2.0,986.9499999999999,0.0,12.0,12.0,0.0
U009594,2,1.0,34.28,0.0,11.0,11.0,0.0
U009595,1,1.0,625.02,0.0,2.0,2.0,0.0
U009596,2,2.0,1179.1999999999998,0.0,9.0,9.0,1.0
U009597,0,3.0,1142.0900000000001,0.3333333333333333,8.0,8.0,0.0
U009598,3,4.0,458.23999999999995,0.5,6.0,6.0,1.0
U009599,2,1.0,232.39,0.0,9.0,9.0,0.0
U009600,2,2.0,199.14999999999998,0.0,10.0,10.0,0.0
U009601,1,1.0,577.72,0.0,8.0,8.0,0.0
U009602,2,2.0,1104.6399999999999,0.0,12.0,12.0,1.0
U009603,0,1.0,1056.79,1.0,13.0,13.0,0.0
U009604,2,1.0,232.03,0.0,12.0,12.0,1.0
U009605,1,0.0,0.0,0.0,7.0,7.0,0.0
U009606,3,3.0,3546.0600000000004,0.0,4.0,4.0,0.0
U009607,2,1.0,83.13,0.0,11.0,11.0,0.0
U009608,1,0.0,0.0,0.0,7.0,7.0,0.0
U009609,1,0.0,0.0,0.0,7.0,7.0,0.0
U009610,0,2.0,1721.3999999999999,0.5,10.0,10.0,1.0
U009611,1,0.0,0.0,0.0,6.0,6.0,0.0
U009612,2,0.0,0.0,0.0,12.0,12.0,0.0
U009613,3,3.0,1214.94,0.3333333333333333,10.0,10.0,2.0
U009614,1,2.0,1635.73,0.0,8.0,8.0,0.0
U009615,1,2.0,172.57999999999998,0.0,6.0,6.0,0.0
U009616,3,3.0,1672.97,0.3333333333333333,6.0,6.0,1.0
U009617,2,0.0,0.0,0.0,12.0,12.0,0.0
U009618,2,3.0,1238.7200000000003,0.0,12.0,12.0,0.0
U009619,1,0.0,0.0,0.0,8.0,8.0,0.0
U009620,1,2.0,735.8100000000001,0.0,5.0,5.0,0.0
U009621,1,3.0,2002.06,0.0,5.0,5.0,0.0
U009622,1,0.0,0.0,0.0,6.0,6.0,0.0
U009623,0,1.0,527.87,1.0,7.0,7.0,0.0
U009624,3,3.0,1620.71,0.3333333333333333,7.0,7.0,1.0
U009625,1,1.0,147.47,0.0,5.0,5.0,0.0
U009626,3,2.0,7059.31,0.5,8.0,8.0,0.0
U009627,0,4.0,2504.29,0.5,7.0,7.0,0.0
U009628,0,1.0,1006.47,1.0,6.0,6.0,0.0
U009629,1,3.0,2809.21,0.0,5.0,5.0,0.0
U009630,2,3.0,832.37,0.0,9.0,9.0,0.0
U009631,0,1.0,1375.55,1.0,7.0,7.0,0.0
U009632,3,3.0,3895.85,0.0,8.0,8.0,2.0
U009633,1,0.0,0.0,0.0,3.0,3.0,0.0
U009634,1,2.0,3716.65,0.0,5.0,5.0,0.0
U009635,1,1.0,637.27,0.0,6.0,6.0,1.0
U009636,0,1.0,768.8,1.0,4.0,4.0,0.0
U009637,2,2.0,2159.74,0.0,15.0,15.0,0.0
U009638,3,3.0,3825.5600000000004,0.0,11.0,11.0,1.0
U009639,0,2.0,223.51,0.5,5.0,5.0,0.0
U009640,1,0.0,0.0,0.0,6.0,6.0,0.0
U009641,0,2.0,432.75,0.5,9.0,9.0,1.0
U009642,3,4.0,673.16,0.25,10.0,10.0,1.0
U009643,0,3.0,2071.66,0.6666666666666666,9.0,9.0,0.0
U009644,1,1.0,1767.66,0.0,5.0,5.0,1.0
U009645,3,2.0,3881.71,0.0,2.0,2.0,1.0
U009646,3,3.0,1562.48,0.3333333333333333,7.0,7.0,1.0
U009647,1,1.0,462.62,0.0,7.0,7.0,0.0
U009648,0,3.0,1260.17,0.6666666666666666,8.0,8.0,0.0
U009649,1,2.0,1405.63,0.0,7.0,7.0,0.0
U009650,1,0.0,0.0,0.0,7.0,7.0,0.0
U009651,3,3.0,1571.52,0.0,9.0,9.0,2.0
U009652,3,3.0,1719.02,0.0,8.0,8.0,2.0
U009653,3,6.0,2092.49,0.5,4.0,4.0,0.0
U009654,0,1.0,159.34,1.0,10.0,10.0,0.0
U009655,0,2.0,432.16,0.5,6.0,6.0,0.0
U009656,2,2.0,1550.68,0.0,11.0,11.0,1.0
U009657,3,3.0,2724.0,0.0,9.0,9.0,0.0
U009658,3,3.0,821.31,0.3333333333333333,7.0,7.0,1.0
U009659,1,1.0,323.73,0.0,5.0,5.0,1.0
U009660,3,2.0,1006.7,0.0,7.0,7.0,2.0
U009661,3,6.0,2247.65,0.3333333333333333,9.0,9.0,0.0
U009662,1,3.0,740.31,0.3333333333333333,5.0,5.0,1.0
U009663,1,1.0,118.17,0.0,4.0,4.0,0.0
U009664,3,3.0,3125.24,0.3333333333333333,10.0,10.0,0.0
U009665,0,2.0,1600.3500000000001,0.5,10.0,10.0,0.0
U009666,1,4.0,1044.1200000000001,0.25,4.0,4.0,0.0
U009667,1,0.0,0.0,0.0,8.0,8.0,0.0
U009668,3,4.0,1544.74,0.25,9.0,9.0,0.0
U009669,0,3.0,1945.55,0.3333333333333333,6.0,6.0,0.0
U009670,2,3.0,1380.19,0.0,10.0,10.0,1.0
U009671,2,0.0,0.0,0.0,11.0,11.0,0.0
U009672,0,1.0,1304.09,1.0,9.0,9.0,0.0
U009673,3,3.0,395.45000000000005,0.0,4.0,4.0,2.0
U009674,3,5.0,8789.92,0.2,6.0,6.0,0.0
U009675,1,1.0,570.53,0.0,6.0,6.0,0.0
U009676,2,3.0,1212.88,0.3333333333333333,10.0,10.0,0.0
U009677,2,1.0,21.3,0.0,12.0,12.0,0.0
U009678,2,3.0,3959.65,0.6666666666666666,14.0,14.0,0.0
U009679,0,3.0,1542.96,0.6666666666666666,7.0,7.0,0.0
U009680,0,5.0,801.1500000000001,0.8,7.0,7.0,0.0
U009681,3,4.0,4577.49,0.25,4.0,4.0,2.0
U009682,0,3.0,670.89,0.3333333333333333,6.0,6.0,0.0
U009683,2,1.0,404.6,0.0,12.0,12.0,0.0
U009684,0,1.0,455.43,1.0,10.0,10.0,0.0
U009685,2,2.0,191.61,0.0,10.0,10.0,0.0
U009686,1,2.0,2461.3,0.0,8.0,8.0,0.0
U009687,2,4.0,2028.22,0.0,14.0,14.0,0.0
U009688,1,2.0,305.86,0.0,8.0,8.0,0.0
U009689,3,5.0,4516.0,0.2,11.0,11.0,3.0
U009690,0,2.0,774.4499999999999,0.5,7.0,7.0,0.0
U009691,0,3.0,813.49,0.6666666666666666,9.0,9.0,0.0
U009692,2,2.0,879.89,0.5,14.0,14.0,0.0
U009693,0,1.0,105.48,1.0,7.0,7.0,0.0
U009694,2,1.0,306.95,0.0,10.0,10.0,0.0
U009695,1,3.0,620.07,0.0,5.0,5.0,0.0
U009696,2,1.0,1358.77,0.0,10.0,10.0,0.0
U009697,0,4.0,1167.74,0.75,7.0,7.0,0.0
U009698,1,3.0,300.25,0.0,6.0,6.0,1.0
U009699,1,1.0,411.46,0.0,2.0,2.0,1.0
U009700,2,0.0,0.0,0.0,12.0,12.0,0.0
U009701,2,0.0,0.0,0.0,12.0,12.0,0.0
U009702,3,2.0,2487.9,0.0,8.0,8.0,1.0
U009703,1,0.0,0.0,0.0,8.0,8.0,0.0
U009704,2,0.0,0.0,0.0,11.0,11.0,0.0
U009705,1,2.0,174.06,0.0,6.0,6.0,1.0
U009706,0,3.0,642.9,0.6666666666666666,11.0,11.0,0.0
U009707,1,1.0,1393.78,0.0,8.0,8.0,0.0
U009708,3,4.0,2246.74,0.5,9.0,9.0,1.0
U009709,2,1.0,158.84,0.0,11.0,11.0,1.0
U009710,1,1.0,672.06,0.0,7.0,7.0,0.0
U009711,0,3.0,834.19,0.3333333333333333,7.0,7.0,0.0
U009712,1,2.0,89.72,0.0,5.0,5.0,1.0
U009713,0,2.0,557.54,0.5,6.0,6.0,0.0
U009714,2,3.0,154.35,0.0,9.0,9.0,0.0
U009715,1,1.0,71.41,0.0,7.0,7.0,0.0
U009716,2,2.0,1190.44,0.0,9.0,9.0,0.0
U009717,1,2.0,88.28,0.0,6.0,6.0,0.0
U009718,3,2.0,4913.41,0.0,1.0,1.0,1.0
U009719,1,2.0,877.74,0.0,3.0,3.0,0.0
U009720,1,1.0,456.94,0.0,8.0,8.0,0.0
U009721,2,1.0,423.18,0.0,9.0,9.0,1.0
U009722,2,2.0,2508.9300000000003,0.0,11.0,10.0,0.0
U009723,1,2.0,1028.19,0.0,7.0,7.0,0.0
U009724,2,1.0,183.65,0.0,10.0,10.0,0.0
U009725,3,4.0,1299.79,0.0,8.0,8.0,1.0
U009726,0,1.0,23.86,1.0,6.0,6.0,0.0
U009727,2,2.0,499.71,0.5,14.0,14.0,0.0
U009728,2,1.0,841.74,0.0,12.0,12.0,0.0
U009729,2,2.0,1726.11,0.0,11.0,11.0,0.0
U009730,2,1.0,103.47,0.0,11.0,10.0,0.0
U009731,3,2.0,5232.51,0.5,8.0,8.0,0.0
